OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025HS,2025-04-06T14:32:57.054624,14.02703332,.0124796,98.4165,330.0611,268.7410,89.9459,0,U,29920,999,92780,.15888E-2,.2588E-4,0
FENGYUN 1C DEB,1999-025HT,2025-04-06T20:05:24.155232,14.06279255,.0046808,98.7915,110.1279,52.8598,120.5176,0,U,29921,999,93363,.7959E-3,.1282E-4,0
FENGYUN 1C DEB,1999-025HU,2025-04-06T17:05:55.821696,13.98411027,.0092408,99.1633,154.7091,332.9989,26.6383,0,U,29922,999,92946,.30622E-3,.409E-5,0
FENGYUN 1C DEB,1999-025HV,2025-04-06T14:34:11.602272,14.13337926,.0018177,98.6952,111.9023,161.1848,327.8208,0,U,29923,999,93741,.94431E-3,.1732E-4,0
FENGYUN 1C DEB,1999-025HW,2025-04-06T20:13:08.658048,14.08806698,.0025904,98.7471,117.3394,243.0837,292.8827,0,U,29924,999,93689,.85897E-4,.106E-5,0
FENGYUN 1C DEB,1999-025HY,2025-04-06T22:28:25.055040,14.32733807,.0250371,98.2698,96.6164,325.5874,92.1215,0,U,29926,999,95003,.71936E-3,.2724E-4,0
FENGYUN 1C DEB,1999-025HZ,2025-04-06T21:25:59.722176,14.65037231,.0017162,99.0950,92.7586,262.6371,169.7754,0,U,29927,999,94978,.56115E-2,.30232E-3,0
FENGYUN 1C DEB,1999-025JA,2025-04-06T19:02:31.765344,13.87589321,.0144497,99.6014,114.1675,47.6547,126.4348,0,U,29928,999,92024,.14789E-2,.1853E-4,0
FENGYUN 1C DEB,1999-025JB,2025-04-06T19:11:30.146208,14.00053394,.013081,98.6268,29.8257,154.8420,262.4421,0,U,29929,999,92457,.22283E-2,.3494E-4,0
FENGYUN 1C DEB,1999-025JC,2025-04-06T21:16:48.256032,14.20488977,.016529,99.0798,332.8042,46.9881,18.8921,0,U,29930,999,94343,.45969E-3,.1085E-4,0
FENGYUN 1C DEB,1999-025JD,2025-04-06T23:12:33.081984,14.03736859,.0032916,98.8885,138.1613,71.6570,48.7823,0,U,29931,999,93308,.21582E-3,.298E-5,0
FENGYUN 1C DEB,1999-025JE,2025-04-06T12:28:43.931424,14.16405002,.003915,98.6443,114.4738,69.1966,83.9109,0,U,29932,999,94041,.58921E-3,.1137E-4,0
FENGYUN 1C DEB,1999-025JF,2025-04-06T11:43:07.822272,14.57102201,.0004595,98.7468,185.5666,63.5464,64.6056,0,U,29933,999,94851,.49632E-2,.22388E-3,0
FENGYUN 1C DEB,1999-025JG,2025-04-06T19:39:32.279040,14.61389627,.0103989,98.9290,123.7861,299.6795,59.4082,0,U,29934,999,96119,.1675E-2,.8897E-4,0
FENGYUN 1C DEB,1999-025JH,2025-04-06T21:30:38.064096,14.14089085,.0150461,98.4851,171.7662,214.0235,206.2495,0,U,29935,999,94011,.27177E-3,.535E-5,0
FENGYUN 1C DEB,1999-025JJ,2025-04-06T21:39:17.123328,14.34982524,.0114231,98.6321,209.8399,206.2841,153.2520,0,U,29936,999,95347,.44646E-3,.1321E-4,0
FENGYUN 1C DEB,1999-025JK,2025-04-06T23:26:33.908640,14.04301384,.0032053,98.8231,125.3437,1.0379,70.6119,0,U,29937,999,93430,-.11468E-4,-.61E-6,0
FENGYUN 1C DEB,1999-025JL,2025-04-06T22:53:50.636256,14.07298420,.0032533,98.7876,93.6361,293.5139,95.4356,0,U,29938,999,93543,.24389E-3,.368E-5,0
FENGYUN 1C DEB,1999-025JM,2025-04-06T22:30:24.744096,14.12014585,.0067239,98.7063,103.6806,129.0362,291.8370,0,U,29939,999,93935,.12069E-3,.184E-5,0
FENGYUN 1C DEB,1999-025JN,2025-04-06T23:16:26.865696,14.18046851,.0076082,98.6301,113.5219,99.4150,324.2542,0,U,29940,999,93947,.13488E-2,.2803E-4,0
FENGYUN 1C DEB,1999-025JQ,2025-04-06T21:11:46.712256,14.29379308,.0049123,98.6562,164.3807,288.7322,70.8533,0,U,29942,999,94298,.13416E-2,.342E-4,0
FENGYUN 1C DEB,1999-025JR,2025-04-06T22:40:21.153792,14.09611867,.0035064,98.7335,112.2137,213.6895,219.4912,0,U,29943,999,93787,.49949E-4,.45E-6,0
FENGYUN 1C DEB,1999-025JS,2025-04-06T16:37:37.113888,14.81767593,.0182327,99.0039,358.8657,304.8710,53.5474,0,U,29944,999,96745,.15287E-2,.16064E-3,0
FENGYUN 1C DEB,1999-025JT,2025-04-06T22:52:04.982016,14.05457262,.0030508,98.8143,127.7348,343.2132,83.4590,0,U,29945,999,93469,.36393E-3,.55E-5,0
FENGYUN 1C DEB,1999-025JU,2025-04-06T23:24:54.804384,14.07992982,.0080389,98.7685,96.1271,328.0277,58.2793,0,U,29946,999,93532,.60817E-3,.1022E-4,0
FENGYUN 1C DEB,1999-025JV,2025-04-06T15:48:23.544576,14.02914503,.0041605,98.8630,134.0868,97.8420,30.6413,0,U,29947,999,93243,.22231E-3,.305E-5,0
FENGYUN 1C DEB,1999-025JW,2025-04-06T22:34:39.090144,14.06042426,.0083976,98.8053,89.7294,214.5897,200.3194,0,U,29948,999,93466,.16002E-3,.228E-5,0
FENGYUN 1C DEB,1999-025JX,2025-04-06T22:16:34.397760,14.06775218,.0023028,98.7778,120.1577,287.7508,119.8153,0,U,29949,999,93595,.20426E-3,.297E-5,0
FENGYUN 1C DEB,1999-025JY,2025-04-06T15:58:40.381824,14.10204843,.0032419,98.7679,134.3098,229.5374,248.4899,0,U,29950,999,93766,.1829E-3,.282E-5,0
FENGYUN 1C DEB,1999-025KB,2025-04-06T22:23:47.570208,13.90598629,.0105904,98.9215,93.5515,227.4362,199.3144,0,U,29953,999,92390,.51778E-3,.632E-5,0
FENGYUN 1C DEB,1999-025KC,2025-04-06T22:02:42.560160,14.32838460,.0074953,100.1625,91.9357,251.5717,107.7303,0,U,29954,999,94608,.18616E-2,.5186E-4,0
FENGYUN 1C DEB,1999-025KD,2025-04-06T18:00:46.867680,14.35831533,.0006746,99.2877,157.9822,251.0138,235.6553,0,U,29955,999,94471,.24167E-2,.6956E-4,0
FENGYUN 1C DEB,1999-025KE,2025-04-06T21:30:53.614368,14.06103446,.0053392,98.8182,132.5818,359.2282,175.5382,0,U,29956,999,93538,.12441E-3,.164E-5,0
FENGYUN 1C DEB,1999-025KF,2025-04-06T21:27:29.822688,14.42364258,.0046261,98.9161,210.8524,199.6004,277.7835,0,U,29957,999,93880,.81173E-2,.27236E-3,0
FENGYUN 1C DEB,1999-025KG,2025-04-06T23:05:55.561632,14.14129470,.0054454,98.6818,118.4841,326.6063,33.1680,0,U,29958,999,93920,.62197E-3,.1158E-4,0
FENGYUN 1C DEB,1999-025KH,2025-04-06T20:54:14.550336,14.05848813,.0041127,98.8341,134.0046,308.8225,225.5602,0,U,29959,999,93429,.19024E-3,.27E-5,0
FENGYUN 1C DEB,1999-025KJ,2025-04-05T22:38:34.638144,14.15880377,.0091037,98.5965,89.9381,286.4742,127.1181,0,U,29960,999,93919,.93628E-3,.1875E-4,0
FENGYUN 1C DEB,1999-025KK,2025-04-06T22:48:17.311968,14.25963299,.0074269,98.9815,338.6127,306.2965,53.1370,0,U,29961,999,94749,.33913E-3,.785E-5,0
FENGYUN 1C DEB,1999-025KL,2025-04-06T18:35:54.981024,14.06960568,.0110162,98.7757,112.2983,204.7795,330.3258,0,U,29962,999,93482,.35611E-3,.585E-5,0
FENGYUN 1C DEB,1999-025KM,2025-04-06T21:32:51.281664,14.28552603,.005099,99.0283,332.5453,306.5220,63.7583,0,U,29963,999,94575,.11049E-2,.2763E-4,0
FENGYUN 1C DEB,1999-025KN,2025-04-06T20:59:28.371552,14.01906846,.0131055,98.4020,319.1436,255.2007,103.4611,0,U,29964,999,92815,.17468E-2,.2827E-4,0
FENGYUN 1C DEB,1999-025KP,2025-04-06T23:25:05.674368,13.95620061,.014612,98.9533,98.4599,34.5947,19.6333,0,U,29965,999,92792,.36097E-3,.495E-5,0
FENGYUN 1C DEB,1999-025KQ,2025-04-06T22:43:39.158400,14.25211336,.0039269,99.5079,283.2269,334.1518,25.7696,0,U,29966,999,94484,.78519E-3,.1809E-4,0
FENGYUN 1C DEB,1999-025KR,2025-04-06T11:20:35.384064,14.21620713,.0076906,98.8747,171.4021,292.8091,78.0830,0,U,29967,999,93664,.28836E-2,.6477E-4,0
FENGYUN 1C DEB,1999-025KS,2025-04-06T22:48:08.779104,14.07064992,.0089917,98.7898,93.3627,337.7325,42.3549,0,U,29968,999,93536,.31931E-3,.51E-5,0
FENGYUN 1C DEB,1999-025KT,2025-04-06T05:17:22.902144,14.30663050,.0044698,98.7747,177.7721,66.0654,2.4922,0,U,29969,999,94085,.39918E-2,.10517E-3,0
FENGYUN 1C DEB,1999-025KU,2025-04-06T20:25:51.197664,14.42822548,.0091878,98.8001,16.8763,213.3946,192.4281,0,U,29970,999,95516,.93044E-3,.3217E-4,0
FENGYUN 1C DEB,1999-025KV,2025-04-06T15:45:28.372032,14.17209851,.002455,98.7094,141.6156,164.6594,315.9491,0,U,29971,999,93796,.16123E-2,.322E-4,0
FENGYUN 1C DEB,1999-025KW,2025-04-06T22:12:21.683808,14.62422299,.0071377,98.9206,88.2355,60.8116,330.0636,0,U,29972,999,95830,.29971E-2,.15707E-3,0
FENGYUN 1C DEB,1999-025KX,2025-04-06T22:54:07.216416,14.05863167,.0060757,98.8396,103.3002,129.3914,262.1331,0,U,29973,999,93208,.1437E-2,.2347E-4,0
FENGYUN 1C DEB,1999-025KY,2025-04-06T21:34:08.273568,14.13441417,.0048029,98.8981,182.1478,71.8259,353.6914,0,U,29974,999,93394,.23679E-2,.4459E-4,0
FENGYUN 1C DEB,1999-025KZ,2025-04-06T20:02:04.216992,13.97896418,.0113063,99.3675,133.1293,334.5644,201.0289,0,U,29975,999,92945,.35222E-3,.48E-5,0
FENGYUN 1C DEB,1999-025LA,2025-04-06T23:25:29.544096,13.97788307,.0268695,98.9123,101.1292,209.9274,181.7390,0,U,29976,999,92847,.1623E-3,.268E-5,0
FENGYUN 1C DEB,1999-025LB,2025-04-06T09:54:19.292256,14.04094069,.0127909,98.4216,336.7608,245.6306,289.6652,0,U,29977,999,92846,.20065E-2,.3378E-4,0
FENGYUN 1C DEB,1999-025LC,2025-04-06T16:42:24.460416,13.95811910,.007633,99.0924,150.7519,16.9991,108.8729,0,U,29978,999,92828,.11724E-3,.12E-5,0
FENGYUN 1C DEB,1999-025LD,2025-04-06T23:32:13.992000,14.25293460,.0108403,98.3935,131.0354,175.9473,253.1594,0,U,29979,999,94515,.85563E-3,.2101E-4,0
FENGYUN 1C DEB,1999-025LE,2025-04-06T17:52:03.021888,14.06124528,.0086965,98.5428,279.7763,235.0402,136.0679,0,U,29980,999,93479,.3031E-3,.474E-5,0
FENGYUN 1C DEB,1999-025LG,2025-04-06T22:13:50.668032,14.64533255,.0126275,99.3823,242.4869,327.1393,154.0888,0,U,29982,999,96628,.11399E-2,.673E-4,0
FENGYUN 1C DEB,1999-025LK,2025-04-06T15:32:35.340864,14.10265091,.0028312,98.7255,119.2921,197.4999,276.2143,0,U,29985,999,93823,.13757E-3,.202E-5,0
FENGYUN 1C DEB,1999-025LL,2025-04-06T16:30:39.521952,14.27093710,.002245,99.4112,145.2421,354.7240,130.2416,0,U,29986,999,93938,.23148E-2,.5611E-4,0
FENGYUN 1C DEB,1999-025LM,2025-04-06T16:10:45.480864,14.12146789,.0080473,98.9091,349.9453,220.2650,207.0774,0,U,29987,999,92841,.33409E-2,.6282E-4,0
FENGYUN 1C DEB,1999-025LN,2025-04-06T21:19:14.547648,14.46174203,.0128777,98.6883,193.6512,52.9188,83.9849,0,U,29988,999,94451,.34158E-2,.1351E-3,0
FENGYUN 1C DEB,1999-025LP,2025-04-06T21:48:29.540736,14.15578601,.0123705,98.6428,82.8478,191.5827,231.4095,0,U,29989,999,94076,.28485E-3,.558E-5,0
FENGYUN 1C DEB,1999-025LS,2025-04-06T23:26:15.240192,14.11489777,.0089301,98.7210,98.9722,156.9962,231.2268,0,U,29992,999,93864,.16018E-3,.259E-5,0
FENGYUN 1C DEB,1999-025LT,2025-04-06T20:45:44.471520,14.08056137,.0038231,98.8228,139.5513,298.1562,61.5748,0,U,29993,999,93653,.89868E-4,.11E-5,0
FENGYUN 1C DEB,1999-025LU,2025-04-06T20:26:55.061088,14.02457481,.0130571,98.8551,136.3105,190.5209,344.6952,0,U,29994,999,93223,.60615E-3,.962E-5,0
FENGYUN 1C DEB,1999-025LW,2025-04-06T15:20:36.091104,14.07464905,.0136097,99.3131,126.0296,62.4518,50.9310,0,U,29996,999,92616,.38117E-2,.6944E-4,0
FENGYUN 1C DEB,1999-025LX,2025-04-06T19:32:57.414624,14.00330559,.0077578,98.8867,114.3967,300.9276,233.7595,0,U,29997,999,92891,.95996E-3,.1414E-4,0
FENGYUN 1C DEB,1999-025LY,2025-04-06T19:46:37.247808,14.27320347,.0003464,99.3275,140.6843,298.8599,61.2232,0,U,29998,999,94308,.17664E-2,.4277E-4,0
FENGYUN 1C DEB,1999-025LZ,2025-04-06T22:24:40.258656,14.19520373,.0191226,98.5567,89.0668,129.4340,262.3642,0,U,29999,999,94179,.62728E-3,.1545E-4,0
FENGYUN 1C DEB,1999-025MA,2025-04-06T16:30:40.705632,14.34335295,.0042945,98.9645,161.7368,112.3186,12.6464,0,U,30001,999,93842,.45982E-2,.13035E-3,0
FENGYUN 1C DEB,1999-025MC,2025-04-06T20:54:36.224640,13.85354984,.0144721,99.5481,66.6923,62.2800,352.3669,0,U,30003,999,92028,.87665E-3,.1037E-4,0
FENGYUN 1C DEB,1999-025MD,2025-04-06T23:14:02.063616,14.16197079,.0037856,99.2159,269.0935,327.3437,187.7600,0,U,30004,999,93770,.13776E-2,.2699E-4,0
FENGYUN 1C DEB,1999-025ME,2025-04-06T20:38:02.743872,13.51482352,.0349417,99.2792,74.3473,5.9465,354.5660,0,U,30005,999,89570,.42067E-2,.3976E-4,0
FENGYUN 1C DEB,1999-025MG,2025-04-06T22:35:11.165280,14.23325190,.0066849,99.1942,347.0787,10.2243,1.1048,0,U,30007,999,93800,.30103E-2,.6939E-4,0
FENGYUN 1C DEB,1999-025MH,2025-04-06T17:46:53.827392,14.59735280,.0042838,99.3571,19.9409,230.1160,183.3513,0,U,30008,999,95405,.36398E-2,.17573E-3,0
FENGYUN 1C DEB,1999-025MJ,2025-04-06T21:46:39.931104,14.04000299,.0058625,99.0316,153.3708,310.8723,48.7372,0,U,30009,999,92976,.96858E-3,.151E-4,0
FENGYUN 1C DEB,1999-025MK,2025-04-06T23:21:33.051744,14.24794913,.0072965,99.0766,280.7277,206.7533,307.6514,0,U,30010,999,94703,.31936E-3,.718E-5,0
FENGYUN 1C DEB,1999-025MM,2025-04-06T16:46:10.610688,13.85577918,.013747,99.4950,146.9867,90.3658,23.9673,0,U,30012,999,92085,.4824E-3,.548E-5,0
FENGYUN 1C DEB,1999-025MN,2025-04-06T23:06:29.916000,13.87635249,.0127793,99.5927,109.7285,348.0186,70.6293,0,U,30013,999,92217,.56756E-3,.669E-5,0
FENGYUN 1C DEB,1999-025MQ,2025-04-06T22:13:51.725568,14.29746878,.0039556,99.2190,84.8904,124.3973,290.1889,0,U,30015,999,94614,.15492E-2,.3964E-4,0
FENGYUN 1C DEB,1999-025MR,2025-04-06T22:32:58.619904,14.70965667,.0055826,98.9052,84.1882,100.6174,314.8736,0,U,30016,999,95772,.38873E-2,.24435E-3,0
FENGYUN 1C DEB,1999-025MS,2025-04-06T14:29:37.078368,14.60471769,.0218711,98.7839,126.2311,224.3665,133.9828,0,U,30017,999,96792,.27149E-3,.1776E-4,0
FENGYUN 1C DEB,1999-025MT,2025-04-06T22:05:05.503776,14.70467011,.0121162,98.7743,160.3335,256.7022,279.2724,0,U,30018,999,96766,.10571E-2,.7119E-4,0
FENGYUN 1C DEB,1999-025MU,2025-04-06T21:05:16.635264,14.88961413,.0081929,98.1717,61.7848,93.8763,267.1825,0,U,30019,999,94660,.92444E-2,.93555E-3,0
FENGYUN 1C DEB,1999-025MV,2025-04-06T23:33:44.529696,14.03937806,.0185447,98.8482,107.1127,49.3241,332.8748,0,U,30020,999,93153,.12115E-2,.2188E-4,0
FENGYUN 1C DEB,1999-025MW,2025-04-06T22:12:02.699136,14.04779857,.0071863,98.8225,95.1943,266.2676,151.0098,0,U,30021,999,93424,.35819E-3,.544E-5,0
FENGYUN 1C DEB,1999-025MX,2025-04-06T19:59:26.465280,14.23034111,.0066569,99.0982,296.9945,264.5276,105.8829,0,U,30022,999,94638,.14558E-3,.288E-5,0
FENGYUN 1C DEB,1999-025MY,2025-04-06T10:53:52.270944,14.11396597,.0047365,99.3019,280.9732,42.9878,347.2728,0,U,30023,999,93665,.91052E-3,.1618E-4,0
FENGYUN 1C DEB,1999-025ND,2025-04-06T23:32:05.695872,14.53969671,.0177739,98.1340,95.7059,282.6293,103.6770,0,U,30028,999,96091,.10829E-2,.5578E-4,0
FENGYUN 1C DEB,1999-025NL,2025-04-06T15:56:24.853056,14.36832354,.0115936,99.2846,352.2265,70.0023,344.2821,0,U,30035,999,95532,.1468E-3,.416E-5,0
FENGYUN 1C DEB,1999-025NM,2025-04-06T20:15:19.755360,14.44980131,.0192279,98.2763,130.2361,248.2730,288.2827,0,U,30036,999,95566,.82204E-3,.3547E-4,0
FENGYUN 1C DEB,1999-025NN,2025-04-06T21:14:46.260096,14.33708686,.0175804,98.3567,80.5202,78.9794,339.4310,0,U,30037,999,95207,.49088E-3,.1575E-4,0
FENGYUN 1C DEB,1999-025NP,2025-04-06T21:39:03.854016,14.38402027,.0260614,98.3515,90.5976,133.4078,290.9836,0,U,30038,999,95298,.47925E-3,.2121E-4,0
FENGYUN 1C DEB,1999-025NQ,2025-04-06T11:29:33.942912,15.65029903,.0035573,96.9528,81.9131,139.9449,220.4446,0,U,30039,999,95906,.15482E-1,.1771771E-1,0
FENGYUN 1C DEB,1999-025NR,2025-04-06T14:56:58.363008,14.34514615,.0032893,98.2492,123.9863,344.8615,143.2493,0,U,30040,999,94339,.27552E-2,.7785E-4,0
FENGYUN 1C DEB,1999-025NS,2025-04-06T17:08:35.945952,14.12694836,.0035416,99.4581,189.1279,192.0620,297.3885,0,U,30041,999,93756,.9105E-3,.1649E-4,0
FENGYUN 1C DEB,1999-025NU,2025-04-06T21:47:37.444992,14.21824277,.028974,98.6172,199.7432,136.7062,225.7284,0,U,30043,999,93793,.24269E-2,.8165E-4,0
FENGYUN 1C DEB,1999-025NV,2025-04-06T17:43:19.805952,14.45699909,.0084981,98.2087,24.2045,211.5107,148.0980,0,U,30044,999,94421,.34987E-2,.12927E-3,0
FENGYUN 1C DEB,1999-025NW,2025-04-06T00:12:35.484192,14.19034929,.009993,99.1895,121.9961,105.5699,312.1675,0,U,30045,999,93129,.44166E-2,.9659E-4,0
FENGYUN 1C DEB,1999-025NY,2025-04-06T20:36:56.714400,13.93780073,.0126147,99.8934,235.8876,266.2370,247.9358,0,U,30047,999,92434,.13294E-2,.1819E-4,0
FENGYUN 1C DEB,1999-025NZ,2025-04-06T22:14:56.630976,13.79712838,.0186764,98.7032,343.0978,198.5660,173.6312,0,U,30048,999,91681,.39916E-3,.431E-5,0
FENGYUN 1C DEB,1999-025PB,2025-04-06T21:20:39.154848,13.84398427,.0171492,96.8048,125.3364,23.8156,96.3973,0,U,30050,999,91744,.14186E-2,.1754E-4,0
FENGYUN 1C DEB,1999-025PD,2025-04-06T20:54:26.337024,13.72599036,.0291015,99.3227,129.0285,166.3501,7.8585,0,U,30052,999,91126,.9328E-3,.1117E-4,0
FENGYUN 1C DEB,1999-025PE,2025-04-06T18:28:23.032128,13.91308320,.0341041,98.5783,287.7386,310.9810,56.7169,0,U,30053,999,91507,.32978E-2,.6643E-4,0
FENGYUN 1C DEB,1999-025PF,2025-04-06T14:34:53.323104,13.69544453,.0275423,99.3984,134.8036,294.6218,198.0697,0,U,30054,999,90924,.88815E-3,.965E-5,0
FENGYUN 1C DEB,1999-025PH,2025-04-06T20:45:00.237312,13.72555124,.0302149,98.3480,314.2607,164.3085,196.7688,0,U,30056,999,90546,.33752E-2,.4256E-4,0
FENGYUN 1C DEB,1999-025PJ,2025-04-06T13:01:59.930400,13.56435493,.0292995,98.8880,189.1278,72.4942,303.4350,0,U,30057,999,89843,.22221E-2,.203E-4,0
FENGYUN 1C DEB,1999-025PK,2025-04-06T13:42:46.951200,13.47851837,.0317859,99.6521,108.9906,53.7530,61.7037,0,U,30058,999,89493,.16958E-2,.138E-4,0
FENGYUN 1C DEB,1999-025PL,2025-04-06T22:32:43.257984,13.45341585,.0327205,98.8260,121.9657,216.1256,264.6267,0,U,30059,999,89438,.47247E-3,.348E-5,0
FENGYUN 1C DEB,1999-025PM,2025-04-06T22:31:11.681760,13.43023725,.0349479,99.3279,341.7751,334.3877,34.4079,0,U,30060,999,88889,.31398E-2,.2534E-4,0
FENGYUN 1C DEB,1999-025PN,2025-04-06T17:46:23.163168,13.45144785,.0374079,101.8770,160.4988,98.1667,16.0434,0,U,30061,999,88736,.48884E-2,.4341E-4,0
FENGYUN 1C DEB,1999-025PP,2025-04-06T23:33:19.552320,14.06722273,.0049677,98.7887,113.2666,31.6503,358.2418,0,U,30062,999,93396,.91888E-3,.1501E-4,0
FENGYUN 1C DEB,1999-025PQ,2025-04-06T22:43:11.848224,14.15507191,.0033166,98.4974,87.0925,132.7049,254.6759,0,U,30063,999,94131,.1803E-3,.313E-5,0
FENGYUN 1C DEB,1999-025PR,2025-04-06T14:58:19.635168,14.14057427,.0067082,98.6722,115.1181,106.0812,13.8730,0,U,30064,999,93970,.35709E-3,.652E-5,0
FENGYUN 1C DEB,1999-025PS,2025-04-06T22:54:59.421024,13.86804392,.013115,98.6581,87.8831,353.9014,6.0542,0,U,30065,999,92209,.35805E-3,.407E-5,0
FENGYUN 1C DEB,1999-025PT,2025-04-06T22:23:18.601152,14.18894582,.0116865,98.6200,93.9670,262.2771,159.8508,0,U,30066,999,94294,.30802E-3,.643E-5,0
FENGYUN 1C DEB,1999-025PU,2025-04-06T21:50:15.899136,14.42902390,.0153992,98.7996,335.2426,44.3583,327.1948,0,U,30067,999,95595,.79586E-3,.3017E-4,0
FENGYUN 1C DEB,1999-025PV,2025-04-06T22:01:17.919264,14.11832617,.0190219,98.7195,91.2390,339.2663,20.0865,0,U,30068,999,93829,.52102E-3,.1084E-4,0
FENGYUN 1C DEB,1999-025PW,2025-04-06T21:46:54.922368,14.04966504,.0049932,98.7791,86.4861,34.3860,22.5308,0,U,30069,999,93338,.74438E-3,.1169E-4,0
FENGYUN 1C DEB,1999-025PX,2025-04-06T17:40:59.845728,14.07478885,.0335093,98.3023,175.7313,315.5529,205.2443,0,U,30070,999,92359,.1995E-2,.5576E-4,0
FENGYUN 1C DEB,1999-025PY,2025-04-06T22:05:12.352704,14.46884125,.0044993,98.6549,189.6534,144.6420,281.9666,0,U,30071,999,94608,.48681E-2,.17884E-3,0
FENGYUN 1C DEB,1999-025PZ,2025-04-06T19:20:31.592544,14.32477373,.0062478,99.0747,232.3123,279.9770,79.4365,0,U,30072,999,93586,.6107E-2,.16896E-3,0
FENGYUN 1C DEB,1999-025QA,2025-04-06T21:03:14.935680,14.16793670,.0051917,99.3959,55.5414,262.0859,122.1057,0,U,30073,999,93385,.34292E-2,.6912E-4,0
FENGYUN 1C DEB,1999-025QB,2025-04-06T22:12:00.221184,14.11338788,.0100256,99.1417,158.4266,133.1523,227.8083,0,U,30074,999,93136,.26431E-2,.4967E-4,0
FENGYUN 1C DEB,1999-025QC,2025-04-05T14:00:43.770816,13.92427104,.0091805,99.3931,142.8263,134.4626,20.9728,0,U,30075,999,92569,.32615E-3,.389E-5,0
FENGYUN 1C DEB,1999-025QD,2025-04-06T22:38:46.824000,13.76093137,.0176059,99.2207,91.2635,33.0573,20.6625,0,U,30076,999,91458,.7472E-3,.771E-5,0
FENGYUN 1C DEB,1999-025QE,2025-04-06T23:01:56.969760,14.07037457,.0020424,98.7735,120.1733,246.4244,182.1222,0,U,30077,999,93600,-.64361E-5,-.54E-6,0
FENGYUN 1C DEB,1999-025QF,2025-04-06T17:52:17.486112,14.21084622,.0053884,98.8410,171.0650,278.3571,195.5737,0,U,30078,999,93560,.29937E-2,.6556E-4,0
FENGYUN 1C DEB,1999-025QG,2025-04-06T18:32:56.251392,14.00642177,.0084887,99.0834,154.3678,268.3103,213.7208,0,U,30079,999,93038,.35474E-3,.499E-5,0
FENGYUN 1C DEB,1999-025QH,2025-04-06T22:51:51.018912,14.10547347,.0134151,98.6754,85.7290,50.0656,21.6444,0,U,30080,999,93716,.56781E-3,.1059E-4,0
FENGYUN 1C DEB,1999-025QJ,2025-04-06T22:54:13.216896,13.97998155,.0075616,98.9162,100.2112,308.9553,80.0117,0,U,30081,999,92864,.62439E-3,.865E-5,0
FENGYUN 1C DEB,1999-025QK,2025-04-06T15:32:06.965376,15.02990695,.0087912,98.8312,347.7618,275.0847,145.2033,0,U,30082,999,97524,.17904E-2,.26202E-3,0
FENGYUN 1C DEB,1999-025QP,2025-04-06T15:29:40.879392,14.03504637,.0062328,98.9348,134.9356,111.7581,11.7035,0,U,30086,999,93187,.62014E-3,.945E-5,0
FENGYUN 1C DEB,1999-025QQ,2025-04-06T16:05:10.536576,14.34975395,.0232305,98.4077,135.4052,147.4279,342.0224,0,U,30087,999,95108,.63913E-3,.2421E-4,0
FENGYUN 1C DEB,1999-025QR,2025-04-06T23:22:14.205792,14.35088980,.0202651,98.3349,89.2377,273.9200,151.5794,0,U,30088,999,95089,.76681E-3,.271E-4,0
FENGYUN 1C DEB,1999-025QS,2025-04-06T15:49:12.243072,14.29907967,.0073542,98.9203,356.1886,218.1166,171.5062,0,U,30089,999,94905,.4377E-3,.1114E-4,0
FENGYUN 1C DEB,1999-025QT,2025-04-06T22:49:09.407712,14.28429252,.0059259,99.3884,250.7581,107.3605,14.2127,0,U,30090,999,94703,.12472E-2,.3131E-4,0
FENGYUN 1C DEB,1999-025QV,2025-04-06T22:31:48.592704,14.38112602,.0083734,98.9122,266.4175,267.6322,224.1474,0,U,30092,999,95157,.11187E-2,.3484E-4,0
FENGYUN 1C DEB,1999-025QW,2025-04-06T13:46:07.175424,14.42192848,.0071798,98.8990,320.6649,2.0613,27.5797,0,U,30093,999,95196,.14626E-2,.4922E-4,0
FENGYUN 1C DEB,1999-025QY,2025-04-06T15:13:39.700128,14.73852919,.0188958,99.2368,341.8849,30.7145,330.4958,0,U,30095,999,95642,.25586E-2,.22325E-3,0
FENGYUN 1C DEB,1999-025QZ,2025-04-06T22:07:03.474336,14.31198236,.0079432,99.1661,162.6523,235.7485,123.6155,0,U,30096,999,94972,.5592E-3,.148E-4,0
FENGYUN 1C DEB,1999-025RC,2025-04-06T23:00:18.360576,14.25517818,.0061096,98.5566,175.3657,254.3617,280.9751,0,U,30099,999,94630,.56432E-3,.1317E-4,0
FENGYUN 1C DEB,1999-025RF,2025-04-06T22:27:55.679040,14.21725882,.014281,98.3886,116.9446,9.3353,61.1805,0,U,30102,999,94408,.4622E-3,.1085E-4,0
FENGYUN 1C DEB,1999-025RG,2025-04-06T21:34:02.455392,14.24141519,.006561,99.2171,65.7775,113.3337,302.1796,0,U,30103,999,94362,.1025E-2,.2366E-4,0
